Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,visitas_totales,Visitas RUTS,Indice_Esfuerzo_A
8294.0,Certificado de Estudios COBAEH,Secretaría de Educación Pública,Colegio de Bachilleres del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30240.0,0,0,1,1495,0,100.0,1,896.0,4914.0,-1.5816562189353598
8295.0,Equivalencia de Estudios COBAEH,Secretaría de Educación Pública,Colegio de Bachilleres del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,17280.0,0,1,1,655,0,100.0,1,503.0,663.0,-1.5078090705980671
8298.0,Seguro Escolar COBAEH,Secretaría de Educación Pública,Colegio de Bachilleres del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,5.0,0,0,1,64343,0,100.0,1,434.0,480.0,-1.4496924648824139
8299.0,Historial académico UTVM,Secretaría de Educación Pública,Universidad Tecnológica del Valle del Mezquital,Carretera S/N El Nith 42300 El Nith Ixmiquilpan,Social,2.0,0,1,14,2485,0,100.0,0,468.0,303.0,11.4694881906206
8309.0,Equivalencias de estudios UTVM,Secretaría de Educación Pública,Universidad Tecnológica del Valle del Mezquital,Carretera S/N El Nith 42300 El Nith Ixmiquilpan,Social,30240.0,0,3,1,2,0,100.0,0,196.0,157.0,-1.5521732217966875
8314.0,Alimentación Escolar Modalidad Fría,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,2,1,2229,0,100.0,0,635.0,3305.4179357022,-1.5396328884792043
8315.0,Alimentación Escolar Modalidad Caliente,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,1,1,890,0,100.0,0,521.0,1281.0,-1.5545459693886252
8322.0,"Atención Alimentaria a Grupos Prioritarios, Personas Mayores",Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,841,0,100.0,0,880.0,3305.4179357022,-1.5718278704123347
8323.0,Atención Alimentaria en los Primeros 1000 Días,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,2,1,2261,0,100.0,0,831.0,3305.4179357022,-1.5396328884792043
8328.0,Atención Alimentaria a Personas en Situación de Emergencia o Desastre,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,303,0,100.0,0,741.0,364.0,-1.5718278704123347
8331.0,"Atención Alimentaria a Grupos Prioritarios, Personas con Discapacidad",Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,1,1,452,0,100.0,0,648.0,503.0,-1.5545459693886252
8340.0,Atención Psicológica a Mujeres en Situación de Violencia de Género,Secretaría de Gobierno,Ciudad de las Mujeres,Calle sin número Tlaxinacalpan 42850 Tepeji Del Río De Ocampo Tepeji Del Río De Ocampo,Social,60.0,0,0,1,1196,0,100.0,0,200.0,3305.4179357022,-1.4722952239477596
8361.0,Admisión ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hidalgo. 42411 Huichapan Huichapan",Social,27.0,0,4,1,575,0,100.0,1,864.0,3304.0,-1.380660882040731
8688.0,Servicios de Sensibilización y desarrollo de habilidades para la vida de las juventudes,Secretaría de Gobierno,Ciudad de las Mujeres,Calle sin número Tlaxinacalpan 42850 Tepeji Del Río De Ocampo Tepeji Del Río De Ocampo,Social,22864.51619047619,0,0,1,2769,0,100.0,0,135.0,35.0,-1.5718278704123347
8718.0,Aviso de Actualización de Datos o Baja del Establecimiento de Insumos para la Salud que Opera con Licencia Sanitaria.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,20.0,0,0,1,24,0,100.0,0,112.0,331.0,-1.4721206398511129
8719.0,Aviso de Actualización de Datos para Servicios Urbanos de Fumigación y Control de Plagas Urbanas del Establecimiento que Opera con Licencia Sanitaria.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,0.0,0,0,1,24,0,100.0,0,129.0,122.0,-1.4720333478027898
8720.0,Aviso de Funcionamiento de Crematorio,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,7,1,0,0,0.0,0,89.0,232.0,-1.4477042729404155
8722.0,Aviso de Funcionamiento de Panteón.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,6,1,0,0,0.0,0,220.0,1569.0,-1.4649861739641254
8727.0,Licencia Sanitaria de Unidades Móviles para Traslado de Cadáveres,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,0,3,1,10,0,100.0,0,131.0,400.0,-1.5144630569209656
8739.0,Solicitud de Modificación a la Licencia Sanitaria de Establecimientos de Insumos para la Salud Modalidad G.- Farmacia o Botica (con venta de medicamentos controlados),Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,86400.0,0,2,1,15,12,55.55555556,1,442.0,3305.4179357022,-1.792208488580134
8740.0,Solicitud de Modificación a la Licencia Sanitaria para Servicios Urbanos de Fumigación y Control de plagas.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,86400.0,0,3,1,1,0,100.0,1,389.0,197.0,-1.7749265875564237
8858.0,Credencial Escolar y duplicado COBAEH,Secretaría de Educación Pública,Colegio de Bachilleres del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,31680.0,0,0,1,16728,0,100.0,1,410.0,1133.0,-1.5879412464146472
8860.0,Asesoría para el Desarrollo de Productos y la Comercialización en Agronegocios.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Carretera s/n Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1,2,2,53,3,94.64285714,0,1020.0,443.0,-0.4519504420716759
8862.0,Asesoría para el trámite de la membresía GS1 para la trazabilidad en productos agropecuarios,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Carretera s/n Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,4,3,2,10,0,100.0,0,244.0,128.0,-0.44177500139083264
8863.0,Asesoría presencial y a distancia para la Constitución de Sociedades Agropecuarias y Pesqueras.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Carretera s/n Venta prieta 42083 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,0,2,2,40,5,88.88888889,0,536.0,182.0,-0.4495816219573871
8865.0,Asistencia Técnica y Capacitación Pecuaria.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Carretera s/n Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,7200.0,1,1,2,55,0,100.0,0,335.0,286.0,-0.49437245301253363
8867.0,Siembra de Crías de Peces.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Carretera s/n Venta prieta 42080 Pachuca De Soto Pachuca De Soto,Empresarial,43200.0,1,0,2,29,0,100.0,0,480.0,758.0,-0.6687800410184183
8905.0,Clínica Universitaria de Rehabilitación Integral (C.U.R.e.I.) Servicios de Terapia Física UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Carretera S/N de Santa Barbara 43830 Zempoala Zempoala,Social,1440.0,0,3,9,25,0,100.0,1,348.0,907.0,6.549273643939668
8933.0,Inscripción al Catálogo de Empresas del Sector Energético del Estado de Hidalgo.,Secretaría de Desarrollo Económico,Agencia Estatal de Energía de Hidalgo,Boulevard 222 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Ambos,25920.0,1,3,1,13,0,100.0,1,509.0,394.0,-1.5133242535406592
8934.0,"Reinscripción: 2°,3°,4°,5° y 6° Semestre Bachillerato del Estado de Hidalgo",Secretaría de Educación Pública,Bachillerato del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30.0,0,1,1,9456,0,100.0,1,290.0,172.0,-1.4325196789191086
8939.0,Titulación UPMH,Secretaría de Educación Pública,Universidad Politécnica Metropolitana de Hidalgo,Boulevard 1009 San Javier 43860 Tolcayuca Tolcayuca,Social,367200.0,1,4,4,2,0,100.0,1,458.0,530.0,-0.0030750112761587377
8956.0,Opinión de Cumplimiento de Obligaciones Fiscales Estatales,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,4320.0,0,0,1,18100,0,100.0,1,2215.0,41457.0,-1.468525724308194
8984.0,Reposición de certificado o constancia del ICATHI,Secretaría de Trabajo y Previsión Social,Instituto de Capacitación para el Trabajo del Estado de Hidalgo,Calle Lote 17 San Juan Tilcuautla 42160 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,30.0,0,1,1,304,0,100.0,1,426.0,1145.0,-1.4325196789191086
9011.0,Tienda en línea Margarita Michelena.,Secretaría de Cultura,Consejo Estatal para la Cultura y las Artes de Hidalgo,Avenida S/N Centro 42000 Pachuca De Soto Pachuca De Soto,Social,2880.0,0,0,1,0,0,0.0,1,306.0,318.0,-1.4622406968289072
9036.0,Cesión de Derechos - Comisión Estatal de Vivienda,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,3,1,48,0,100.0,1,317.0,3512.0,-1.4003246969859782
9037.0,Órdenes de escrituración - Comisión Estatal de Vivienda,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,4,1,2,0,100.0,1,103.0,2060.0,-1.3830427959622686
9074.0,Constancia escolar UICEH,Secretaría de Educación Pública,Universidad Intercultural del Estado de Hidalgo,Carretera s/n El desdavì 43487 El Desdavi Tenango De Doria,Social,1440.0,0,1,1,20,0,100.0,1,15.0,73.0,-1.4386737683259105
9075.0,"Asesoría técnica, especializada en agricultura sustentable.",Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,Calle 148 La Reforma 42700 Mixquiahuala De Juárez Mixquiahuala De Juárez,Ambos,1440.0,0,1,2,140,0,100.0,0,42.0,319.0,-0.46686352298109673
9077.0,Credencialización UICEH,Secretaría de Educación Pública,Universidad Intercultural del Estado de Hidalgo,Carretera s/n El Desdavì 43487 El Desdavi Tenango De Doria,Social,60.0,0,1,1,300,0,100.0,1,6.0,52.0,-1.4326506169915936
9918.0,Garantias del Interes Fiscal (Federal),Secretaría de Hacienda,Secretaría de Hacienda,Boulevard 801 Canutillo 42075 Pachuca De Soto Pachuca De Soto,Ambos,129600.0,1,0,1,20,10,66.66666667,0,60.0,165.0,-2.0400546410529086
9919.0,Garantias del Interes Fiscal (Estatal),Secretaría de Hacienda,Secretaría de Hacienda,Boulevard 801 Canutillo 42070 Pachuca De Soto Pachuca De Soto,Ambos,129600.0,1,0,1,0,0,0.0,0,48.0,243.0,-2.0400546410529086
9920.0,Remates en línea,Secretaría de Hacienda,Secretaría de Hacienda,Boulevard 801 Canutillo 42075 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,0,1,12,0,100.0,0,11.0,196.0,-1.6605841721813994
9948.0,Historial Académico UNIDEH,Secretaría de Educación Pública,Universidad Digital del Estado de Hidalgo,Boulevard Mza. 10 Santa Catarina 42163 San Miguel Tornacuxtla San Agustín Tlaxiaca,Social,22864.51619047619,0,1,1,150,0,100.0,1,4.0,223.0,-1.5321832634561692
9957.0,Dictamen de Equivalencia (ITSOEH),Secretaría de Educación Pública,Instituto Tecnológico Superior del Occidente del Estado de Hidalgo,Carretera 2000 Carretera Mixquiahuala- Tula km.2.5 42700 Mixquiahuala De Juárez Mixquiahuala De Juárez,Social,86400.0,1,3,1,7,0,100.0,1,2.0,113.0,-1.7772954076707133
9974.0,Préstamo con maquinaria especializada para la nivelación de tierras agrícolas.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera s/n Venta Prieta, Ex Centro Minero. 42080 Pachuca De Soto Pachuca De Soto",Ambos,1440.0,1,1,2,5,0,100.0,0,2871.0670103092784,405.0,-0.4692323430953856
10035.0,Publicaciones e impresiones (Materia Catastral Compendio Catastral),Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,0,1,1,0,0,0.0,1,2871.0670103092784,84.0,-1.4512438232844846
10079.0,Refrendo anual perito topográfo,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,172800.0,2,1,1,0,0,0.0,1,2871.0670103092784,249.0,-2.191329678589641
10080.0,Becas para la Transformación de Estudiantes de Instituciones de Educación Superior,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,7200.0,3,11,12,12057,0,100.0,0,2871.0670103092784,22100.0,9.615438429768686
10106.0,Copia de Ortofoto a color escala 1:1000,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,1,2,1,0,0,0.0,1,2871.0670103092784,174.0,-1.4363307423750633
10408.0,Autorización de Centro de Asesoría Particular de Preparatoria Abierta,Secretaría de Educación Pública,Instituto Hidalguense de Educación para Adultos,Circuito S/N La Concepción 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,21600.0,0,9,1,4,0,100.0,1,2871.0670103092784,436.0,-1.3884089448462513
10519.0,Admisión UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle s/n Domicilio Conocido 42660 Tepatepec Francisco I. Madero,Social,1440.0,0,1,11,1110,0,100.0,1,2871.0670103092784,3305.4179357022,8.503055744446788
10522.0,Constancia Escolar UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle s/n Domicilio Conocido 42660 Tepatepec Francisco I. Madero,Social,480.0,0,1,1,310,0,100.0,1,2871.0670103092784,314.0,-1.4344837500063858
10523.0,Certificado Parcial UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle s/n Domicilio Conocido 42660 Tepatepec Francisco I. Madero,Social,21600.0,0,2,11,420,0,100.0,1,2871.0670103092784,72.0,8.432347260760478
10524.0,Cursos de Educación Continua UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle s/n Tepatepec 42660 Tepatepec Francisco I. Madero,Social,1440.0,0,1,11,30,0,100.0,1,2871.0670103092784,100.0,8.503055744446788
10549.0,Titulación en la UICEH,Secretaría de Educación Pública,Universidad Intercultural del Estado de Hidalgo,Carretera S/N EL DESDAVI 43487 El Desdavi Tenango De Doria,Social,518400.0,0,8,1,3,0,100.0,1,2871.0670103092784,105.0,-3.5740253262239765
10562.0,Examen TOEFL UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle s/n Domicio conocido 42660 Tepatepec Francisco I. Madero,Social,22864.51619047619,0,1,1,486,0,100.0,1,2871.0670103092784,247.0,-1.5321832634561692
10587.0,Asesoría Jurídica en Derechos Humanos,Secretaría de Gobierno,Secretaría de Gobierno,Avenida 201 REAL DE MINAS 42090 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,0,0,0.0,0,2871.0670103092784,653.0,-1.5718278704123347
10588.0,Escrituras Públicas para personas que han tenido en posesión un predio,Secretaría de Gobierno,Secretaría de Gobierno,Avenida 1010 Periodistas 42060 Pachuca De Soto Pachuca De Soto,Social,345600.0,0,5,1,691,0,100.0,0,2871.0670103092784,1303.0,-2.894030437713122
10605.0,Modificación de Tipo de Perito en el Padrón,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,1,3,1,0,0,0.0,1,2871.0670103092784,38.0,-1.4190488413513538
10606.0,Atención al empoderamiento.,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,30.0,0,0,1,0,0,0.0,0,2871.0670103092784,125.0,-1.4721642858752746
10618.0,Uso de la Plataforma Naturalista,Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Boulevard 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1,0,1,2,0,100.0,0,2871.0670103092784,31.0,-1.4806871953963652
10662.0,Credencial de Identificación Escolar (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 De La Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,7200.0,2,0,1,10,0,100.0,1,2871.0670103092784,806.0,-1.4858334194953453
10793.0,Becas Institucionales UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Carretera S/N de Santa Bárbara 43380 Zempoala Zempoala,Social,11520.0,3,0,2,30,0,100.0,0,2871.0670103092784,292.0,-0.5352470767026818
10806.0,Transformando con la Juventud,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Calle 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Social,15.0,1,3,4,759,190,79.97892518,0,2871.0670103092784,6459.0,1.5598969199496184
10814.0,Tu Experiencia Transforma,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Calle 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Social,15.0,1,3,4,134,83,61.75115207,0,2871.0670103092784,1790.0,1.5598969199496184
10825.0,Acompañamiento a los municipios para la implementación de estrategias que impulsen el desarrollo económico local,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Calle 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Empresarial,21600.0,1,0,1,0,0,0.0,0,2871.0670103092784,119.0,-1.5686775801063835
10838.0,"Expedición, Renovación o Reposición por Robo o Extravío del Tarjetón para Personas que Conducen Unidades Autorizadas por el Sistema de Transporte Convencional",Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,23.0,1,7,2,0,0,0.0,1,2871.0670103092784,3305.4179357022,-0.33699358939695606
10850.0,"Suministro e instalación de mojonera de hormigon de 40 cms. de largo y 10 cms. de diametro con una varilla al centro de 1/2"", para identificación de vertices que delimitan perimetrales de predio",Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Ambos,4320.0,1,4,1,0,0,0.0,1,2871.0670103092784,333.0,-1.4017669403276443
10878.0,Equivalencia de Estudios UPFIM,Secretaría de Educación Pública,Universidad Politécnica Francisco I. Madero,Calle sn Domicilio conocido 42660 Tepatepec Francisco I. Madero,Social,43200.0,0,3,11,15,0,100.0,1,2871.0670103092784,75.0,8.355353749594885
