Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,TraCosto,nivel_digitalizacion
0.8126603577255426,0.0,1.0,-1.0,0.0
-0.1262077590059503,2.0,3.0,0.0,8.0
0.0,-1.0,-1.0,0.0,2.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.0,0.0,-1.0,-1.0,0.0
0.0,-1.0,-1.0,-1.0,0.0
0.0,0.0,0.5,-1.0,0.0
-0.1262077590059503,0.0,1.0,-1.0,0.0
0.0,1.0,0.5,-1.0,0.0
0.7572465540357017,0.0,-0.5,0.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
1.0727659515505774,0.0,0.5,0.0,0.0
0.8126603577255426,-1.0,0.0,-1.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
0.8126603577255426,0.0,-0.5,0.0,0.0
-0.06310387950297515,-1.0,-0.5,0.0,1.0
-0.18142365357105353,-1.0,-0.5,0.0,8.0
0.0,-1.0,-0.5,0.0,8.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
5.300725878249912,-1.0,0.5,0.0,0.0
-0.18799697435261345,0.0,1.0,0.0,1.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.7572465540357017,0.0,0.0,0.0,6.0
-0.1888734171234881,-1.0,-0.5,0.0,0.0
3.5969211316695833,0.0,0.5,0.0,1.0
0.7572465540357017,0.0,1.0,0.0,6.0
0.7572465540357017,0.0,-0.5,0.0,6.0
-0.18799697435261345,0.0,1.0,0.0,1.0
1.0727659515505774,-1.0,-1.0,-1.0,0.0
0.8126603577255426,-1.0,1.0,-1.0,0.0
0.8126603577255426,-1.0,-0.5,-1.0,0.0
0.0,-1.0,-0.5,0.0,2.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
-0.1888734171234881,0.0,0.0,-1.0,1.0
0.8126603577255426,0.0,2.5,0.0,0.0
-0.1871205315817388,-1.0,-1.0,-1.0,0.0
0.0,0.0,0.5,0.0,0.0
0.37862327701785087,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.8126603577255426,0.0,4.5,0.0,0.0
-0.1682770120079337,-1.0,-0.5,0.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.8126603577255426,0.0,4.0,0.0,0.0
0.8126603577255426,3.0,-1.0,-1.0,0.0
-0.1884351957380508,-1.0,-0.5,-1.0,0.0
0.0,-1.0,0.0,0.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
0.0,-1.0,1.0,0.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
0.2524155180119006,-1.0,-0.5,0.0,0.0
-0.06310387950297515,0.0,-1.0,0.0,0.0
0.0,-1.0,-0.5,0.0,0.0
-0.1884351957380508,0.0,-0.5,0.0,0.0
3.5969211316695833,1.0,-0.5,0.0,1.0
1.703804746580329,0.0,-0.5,-1.0,0.0
0.441727156520826,11.0,4.5,0.0,0.0
0.8126603577255426,-1.0,-0.5,-1.0,0.0
-0.1840529818836775,-1.0,-1.0,-1.0,0.0
0.18931163850892543,1.0,-0.5,0.0,6.0
-0.18799697435261345,0.0,0.0,0.0,1.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
-0.1888734171234881,0.0,-0.5,0.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
-0.18799697435261345,0.0,0.5,0.0,1.0
-0.18799697435261345,-1.0,-1.0,-1.0,0.0
-0.18668231019630147,-1.0,0.0,-1.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,8.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.8126603577255426,0.0,3.0,0.0,0.0
0.8126603577255426,0.0,3.5,0.0,0.0
0.8126603577255426,0.0,0.5,0.0,0.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.1262077590059503,-1.0,-0.5,0.0,6.0
0.18931163850892543,1.0,2.0,0.0,6.0
0.7572465540357017,0.0,2.5,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.5,0.0,6.0
0.8126603577255426,0.0,2.0,0.0,0.0
0.7572465540357017,0.0,2.5,0.0,6.0
0.7572465540357017,0.0,0.5,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,-0.5,0.0,6.0
0.7572465540357017,0.0,2.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,1.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.5,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.7572465540357017,0.0,1.5,0.0,6.0
0.7572465540357017,0.0,0.0,0.0,6.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.8126603577255426,0.0,2.0,0.0,0.0
0.8126603577255426,0.0,0.5,0.0,0.0
0.8126603577255426,0.0,0.5,0.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.0,1.0,1.5,0.0,1.0
-0.18142365357105353,-1.0,1.0,-1.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
3.5969211316695833,-1.0,0.0,0.0,0.0
0.7572465540357017,2.0,0.0,-1.0,0.0
0.1262077590059503,0.0,5.5,0.0,0.0
1.703804746580329,-1.0,0.5,0.0,0.0
-0.18799697435261345,0.0,-0.5,0.0,1.0
-0.1262077590059503,0.0,0.0,0.0,0.0
0.06310387950297515,0.0,0.5,0.0,0.0
-0.1882160850453321,0.0,3.5,0.0,0.0
-0.18799697435261345,0.0,0.0,0.0,0.0
-0.18799697435261345,0.0,0.5,0.0,0.0
-0.1262077590059503,0.0,0.0,-1.0,1.0
-0.18799697435261345,0.0,0.5,0.0,1.0
0.8126603577255426,0.0,4.5,0.0,0.0
1.0727659515505774,0.0,-0.5,0.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
-0.06310387950297515,-1.0,0.0,0.0,13.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
-0.18865430643076944,0.0,-0.5,-1.0,0.0
5.4900375167588376,0.0,-0.5,-1.0,0.0
-0.1262077590059503,0.0,1.0,0.0,0.0
0.1262077590059503,-1.0,0.0,0.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,1.0
0.06310387950297515,-1.0,1.5,0.0,0.0
0.0,2.0,4.5,-1.0,1.0
0.8126603577255426,0.0,0.0,0.0,0.0
-0.18536764603998948,-1.0,1.5,0.0,0.0
-0.18602497811814547,0.0,0.0,0.0,0.0
-0.18799697435261345,0.0,0.0,0.0,1.0
0.8126603577255426,0.0,-1.0,0.0,0.0
-0.1888734171234881,-1.0,-1.0,0.0,0.0
-0.1888734171234881,0.0,1.0,0.0,0.0
0.8126603577255426,0.0,0.0,-1.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.1262077590059503,1.0,-0.5,0.0,6.0
-0.18668231019630147,-1.0,-1.0,-1.0,0.0
0.7572465540357017,0.0,0.5,0.0,6.0
0.7572465540357017,0.0,2.5,0.0,6.0
0.8126603577255426,0.0,1.0,0.0,0.0
-0.18536764603998948,0.0,0.5,0.0,0.0
0.0,0.0,1.0,0.0,0.0
